runup_rank,symbol,name,runup_pct,runup_start_date,runup_end_date,runup_start_price,runup_end_price,runup_days,period_return_pct,amount_avg,amount_at_start,candidate_count,candidate_dates,has_pullback_confirm_candidate,candidate_only_filter_reasons,base_trade_count,base_entry_dates,base_best_return_pct,stable_trade_count,stable_entry_dates,stable_best_return_pct,nearest_date,stage_status,setup_score_at_anchor,candidate_ok_at_anchor,primary_anchor_reason,anchor_total_amount,anchor_distribution_score,anchor_pre20_return_pct,anchor_pre20_super_price_divergence,anchor_pre20_main_price_divergence,anchor_pre5_return_pct,anchor_pre5_super_price_divergence,anchor_launch_start,anchor_launch_end,anchor_pullback_confirm_date,anchor_pullback_reason,anchor_launch3_return_pct,anchor_launch3_max_drawdown_pct,anchor_launch3_super_net_ratio,anchor_launch3_main_net_ratio,anchor_launch3_add_buy_ratio,anchor_pullback_super_net_ratio,anchor_pullback_main_net_ratio,anchor_pullback_support_spread_avg,anchor_confirm_distribution_score,anchor_launch_cancel_buy_to_add_buy,anchor_launch_cancel_buy_to_add_buy_vs_hist,reason_bucket,recommended_owner,next_action
522,sh600343,,34.46,2026-03-27,2026-04-23,28.41,38.2,17,-5.33,1634725679.84,684383231.78,1,2026-03-26,True,v1_3_ladder_pull_filter:1,0,,,0,,,2026-03-27,anchor_chain_passed,51.45,True,锚点附近链路可通过,684383231.78,87.49,-21.01,0.18847,0.17138,-2.89,0.01166,2026-03-27,2026-03-31,2026-04-01,pullback_absorption_confirm,16.07,0.0,0.04964,0.01696,1.36582,-0.03678,-0.07112,0.05126,69.38,0.59841,1.5584,被撤买单风险过滤,组合风险模块复核,研究强资金豁免
523,sh603716,,34.46,2026-03-23,2026-04-02,19.24,25.87,9,-1.17,483437278.85,299434147.17,0,,False,,0,,,0,,,2026-03-23,setup_rejected,45.94,False,setup_score<50,299434147.17,73.32,-4.95,0.06521,0.0473,-10.78,0.08322,2026-03-26,2026-03-30,,no_pullback_confirm,12.18,0.0,0.12953,0.15657,1.33112,,,,,0.55864,1.2105,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
524,sz002218,,34.43,2026-03-20,2026-03-25,5.75,7.73,4,-16.45,913269366.48,651813257.5,2,"2026-03-17,2026-04-08",True,v1_3_ladder_pull_filter:1,0,,,0,,,2026-03-20,anchor_chain_passed,50.14,True,锚点附近链路可通过,651813257.5,38.0,-9.97,0.08356,0.05792,-0.67,-0.0158,2026-03-20,2026-03-24,2026-03-31,pullback_absorption_confirm,21.04,0.0,0.25917,0.24854,2.31397,0.19144,0.16764,0.97974,25.57,0.01655,50.6399,被撤买单风险过滤,组合风险模块复核,研究强资金豁免
525,sz002380,,34.38,2026-03-02,2026-03-10,32.0,43.0,7,-0.39,349786778.38,414242389.04,0,,False,,0,,,0,,,2026-03-02,setup_rejected,7.98,False,setup_score<50;资金价格背离不足,414242389.04,35.87,2.17,-0.02835,-0.01755,6.07,-0.05752,2026-03-03,2026-03-05,2026-03-09,pullback_absorption_confirm,7.6,0.0,0.01881,0.05621,1.78544,0.00192,0.02129,0.06522,12.0,0.01217,0.1119,资金流特征不足,消息事件重估策略,需要新闻/公司研究解释
526,sz002300,,34.3,2026-03-04,2026-03-10,9.27,12.45,5,5.63,622685312.82,535518988.6,0,,False,,0,,,0,,,2026-03-04,setup_rejected,16.76,False,setup_score<50,535518988.6,38.0,10.34,-0.07819,-0.09592,-2.69,0.02088,2026-03-04,2026-03-06,,no_pullback_confirm,7.79,0.0,0.02973,0.02734,1.36084,,,,,0.00087,9.3067,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
527,sz002795,,34.24,2026-03-23,2026-04-24,6.6,8.86,22,2.78,176345117.78,178709043.56,0,,False,,0,,,0,,,2026-03-23,setup_rejected,19.88,False,成交额<2.5亿;setup_score<50,178709043.56,73.01,4.45,-0.04668,-0.04887,-7.86,0.05336,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
528,sz002112,,34.23,2026-03-04,2026-03-10,21.27,28.55,5,-15.38,1035030026.69,1660813638.33,0,,False,,0,,,0,,,2026-03-04,anchor_chain_passed,69.68,True,锚点附近链路可通过,1660813638.33,24.75,-4.42,0.05437,0.01668,-12.39,0.0998,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,8.0,0.0,0.06989,0.03463,1.45965,0.19188,0.12391,1.00525,22.23,0.0163,33.7929,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
529,sh600331,,34.21,2026-03-24,2026-04-24,13.74,18.44,21,-15.71,1253063165.88,1580659710.14,0,,False,,0,,,0,,,2026-03-24,setup_ok_no_launch,83.07,True,候选通过但未找到启动3日,1580659710.14,82.09,-25.78,0.21847,0.17974,-17.0,0.13784,,,,no_launch,,,,,,,,,,,,启动识别缺失,资金流回调稳健策略,优化启动识别
530,sh603010,,34.17,2026-03-24,2026-04-23,9.98,13.39,20,3.98,135171400.77,147496344.81,0,,False,,0,,,0,,,2026-03-24,setup_rejected,63.04,False,成交额<2.5亿,147496344.81,74.0,-13.8,0.11554,0.09892,-10.27,0.06424,2026-03-25,2026-03-27,,no_pullback_confirm,4.61,0.0,0.0263,0.04472,1.07877,,,,,0.50453,1.0741,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
531,sh605319,,34.07,2026-03-23,2026-04-15,22.6,30.3,17,18.86,189973314.26,157055612.09,0,,False,,0,,,0,,,2026-03-23,setup_rejected,53.43,False,成交额<2.5亿,157055612.09,36.0,-6.51,0.05684,0.06108,-4.05,0.05603,2026-03-23,2026-03-25,2026-03-26,pullback_absorption_confirm,6.5,0.0,-0.01175,0.04114,1.23372,0.01935,0.02183,0.01538,36.0,0.52604,1.0384,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
532,sz002793,,34.05,2026-03-23,2026-04-23,4.2,5.63,21,13.68,110037214.1,115981106.0,0,,False,,0,,,0,,,2026-03-23,setup_rejected,47.77,False,成交额<2.5亿;setup_score<50,115981106.0,43.54,-8.82,0.06972,0.05179,-3.93,0.02897,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
533,sh603989,,33.87,2026-03-23,2026-04-14,15.5,20.75,16,1.51,120515271.76,136548444.1,0,,False,,0,,,0,,,2026-03-23,setup_rejected,55.78,False,成交额<2.5亿,136548444.1,36.0,-6.77,0.05631,0.03815,-7.58,0.05774,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
534,sz001215,,33.86,2026-03-23,2026-04-24,33.25,44.51,22,8.89,102209198.16,136479119.83,0,,False,,0,,,0,,,2026-03-23,setup_rejected,58.31,False,成交额<2.5亿,136479119.83,48.0,-13.69,0.12892,0.11251,-0.73,0.00939,2026-03-26,2026-03-30,,no_pullback_confirm,9.06,0.0,0.01039,0.02489,1.6616,,,,,2e-05,0.1674,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
535,sz001223,,33.85,2026-03-31,2026-04-20,45.5,60.9,13,4.52,62634306.35,29304223.5,0,,False,,0,,,0,,,2026-03-31,setup_rejected,42.57,False,成交额<2.5亿;setup_score<50,29304223.5,80.82,-14.37,0.13546,0.14885,-2.36,0.00651,2026-03-31,2026-04-02,,no_pullback_confirm,12.09,0.0,-0.01207,0.03595,1.68554,,,,,0.00025,0.3279,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
536,sh603655,,33.82,2026-04-03,2026-04-24,35.51,47.52,13,20.67,85417825.22,69315134.0,0,,False,,0,,,0,,,2026-04-03,setup_rejected,53.62,False,成交额<2.5亿,69315134.0,36.0,-6.69,0.0846,0.08766,-3.04,0.03241,2026-04-03,2026-04-08,2026-04-09,pullback_absorption_confirm,8.42,0.0,-0.00074,0.04259,1.24935,0.04394,0.00484,0.18415,36.0,0.58401,1.1328,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
537,sh600392,,33.78,2026-03-24,2026-04-21,20.9,27.96,19,-22.35,1939534079.68,1324971329.96,1,2026-03-25,False,,0,,,0,,,2026-03-24,setup_ok_no_launch,97.73,True,候选通过但未找到启动3日,1324971329.96,34.05,-26.65,0.23687,0.21861,-10.81,0.10781,,,,no_launch,,,,,,,,,,,,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
538,sh600490,,33.78,2026-03-23,2026-04-20,6.78,9.07,19,-17.32,518956825.31,766735693.15,0,,False,,0,,,0,,,2026-03-23,launch_ok_no_pullback,62.5,True,启动通过但未等到回调承接,766735693.15,90.0,-15.96,0.12957,0.12138,-9.93,0.02797,2026-03-26,2026-03-30,,no_pullback_confirm,5.91,0.0,0.01799,0.02672,1.1523,,,,,0.53085,1.2875,无标准回调承接,趋势中继策略,研究趋势中继买点
539,sz000617,,33.75,2026-03-05,2026-04-07,8.8,11.77,23,-3.64,3252934600.03,1691011314.92,1,2026-04-20,False,,0,,,0,,,2026-03-05,setup_rejected,34.14,False,setup_score<50;资金价格背离不足,1691011314.92,45.84,-2.94,0.00962,0.00421,-0.89,-0.00511,2026-03-12,2026-03-16,2026-03-19,pullback_absorption_confirm,7.6,-2.2,0.21753,0.1642,2.91205,0.12916,0.11901,0.56009,12.0,0.00555,15.3409,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
540,sh600698,,33.73,2026-03-23,2026-03-26,6.73,9.0,4,-20.29,187232116.3,97547089.0,0,,False,,0,,,0,,,2026-03-23,setup_rejected,53.77,False,成交额<2.5亿,97547089.0,82.4,-14.85,0.1505,0.12404,-6.82,0.04948,2026-03-23,2026-03-25,,no_pullback_confirm,21.01,0.0,0.23113,0.23959,2.2649,,,,,0.6806,1.4724,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
541,sh600367,,33.7,2026-03-10,2026-03-17,21.69,29.0,6,-3.74,1039513773.18,849554984.25,0,,False,,0,,,0,,,2026-03-10,setup_rejected,30.37,False,setup_score<50;前20日涨幅>12,849554984.25,74.0,24.2,-0.22797,-0.24578,-10.46,0.1173,2026-03-10,2026-03-12,2026-03-13,pullback_absorption_confirm,5.68,0.0,0.01397,0.03692,0.86873,0.09957,0.10333,-0.00575,29.41,0.39472,0.9073,启动前已涨过,趋势中继策略,研究二波/中继，不强塞回调策略
542,sh600114,,33.67,2026-03-24,2026-04-23,25.66,34.3,20,-4.26,412497262.17,331426660.52,0,,False,,0,,,0,,,2026-03-24,setup_ok_no_launch,76.35,True,候选通过但未找到启动3日,331426660.52,36.0,-22.1,0.19259,0.18974,-10.43,0.04165,,,,no_launch,,,,,,,,,,,,启动识别缺失,资金流回调稳健策略,优化启动识别
543,sz002046,,33.63,2026-04-07,2026-04-23,41.36,55.27,11,-3.74,784362303.65,267865697.73,0,,False,,0,,,0,,,2026-04-07,setup_rejected,46.08,False,setup_score<50,267865697.73,86.0,-15.74,0.1366,0.12048,-3.65,0.02456,2026-04-07,2026-04-09,,no_pullback_confirm,11.68,0.0,0.05938,0.05193,2.06946,,,,,0.03467,72.2485,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
544,sz001325,,33.63,2026-03-04,2026-04-23,49.3,65.88,34,24.0,205656639.53,81084539.68,0,,False,,0,,,0,,,2026-03-04,setup_rejected,19.75,False,成交额<2.5亿;setup_score<50,81084539.68,22.0,-0.82,0.00036,-0.03911,-2.05,0.02168,2026-03-05,2026-03-09,2026-03-20,pullback_absorption_confirm,7.74,0.0,0.00684,0.02368,1.5347,-0.01927,0.04418,-0.12192,40.1,0.00024,0.0,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
545,sz002708,,33.63,2026-04-03,2026-04-17,11.21,14.98,9,-2.4,195191109.75,67203739.0,0,,False,,0,,,0,,,2026-04-03,setup_rejected,35.32,False,成交额<2.5亿;setup_score<50,67203739.0,86.0,-10.35,0.0932,0.06438,-2.68,0.03545,2026-04-03,2026-04-08,,no_pullback_confirm,13.89,0.0,0.06994,0.08191,1.98119,,,,,0.03978,336.1326,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
546,sz002407,,33.6,2026-03-24,2026-04-24,24.73,33.04,21,12.69,2220265794.26,1560542658.53,1,2026-03-20,True,,1,2026-03-30,15.51,1,2026-03-30,15.51,2026-03-24,anchor_chain_passed,91.6,True,锚点附近链路可通过,1560542658.53,43.25,-15.72,0.14844,0.12562,-10.61,0.05485,2026-03-24,2026-03-26,2026-03-27,pullback_absorption_confirm,5.74,0.0,0.01865,0.03076,1.37507,0.07595,0.0877,-0.133,38.0,0.00057,0.8824,当前策略已抓到,资金流回调稳健策略,保留
547,sz002857,,33.54,2026-03-04,2026-03-17,20.51,27.39,10,-7.26,153630619.69,83997413.0,0,,False,,0,,,0,,,2026-03-04,setup_rejected,45.7,False,成交额<2.5亿;setup_score<50,83997413.0,46.11,-7.45,0.05201,0.02955,-7.93,0.03065,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,14.68,0.0,0.05737,0.07352,2.24125,0.03604,0.09622,0.05488,12.0,0.09227,124.7638,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
548,sh600172,,33.53,2026-03-09,2026-03-12,8.68,11.59,4,-13.54,1399801395.83,1547090554.93,0,,False,,0,,,0,,,2026-03-09,setup_rejected,13.37,False,setup_score<50;前20日涨幅>12,1547090554.93,69.58,32.59,-0.3085,-0.32889,-0.42,0.02118,2026-03-09,2026-03-11,,no_pullback_confirm,21.07,0.0,0.14037,0.0895,1.75967,,,,,0.61259,1.5122,启动前已涨过,趋势中继策略,研究二波/中继，不强塞回调策略
549,sz001366,,33.47,2026-03-23,2026-04-21,12.34,16.47,20,2.33,85843000.81,106138998.45,0,,False,,0,,,0,,,2026-03-23,setup_rejected,65.95,False,成交额<2.5亿,106138998.45,55.11,-10.99,0.10347,0.10304,-7.86,0.03604,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
550,sh603787,,33.46,2026-03-04,2026-03-31,12.82,17.11,20,-8.2,177588704.57,46984858.58,0,,False,,0,,,0,,,2026-03-04,setup_rejected,23.89,False,成交额<2.5亿;setup_score<50,46984858.58,36.0,1.77,-0.01254,-0.04885,-3.65,0.05622,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
551,sz000909,,33.46,2026-03-23,2026-04-13,5.23,6.98,14,-4.66,31743009.53,28746943.3,0,,False,,0,,,0,,,2026-03-23,setup_rejected,44.15,False,成交额<2.5亿;setup_score<50,28746943.3,42.77,-4.35,0.02917,0.00255,-7.09,0.10893,2026-03-23,2026-03-25,,no_pullback_confirm,8.41,0.0,0.04216,0.10606,1.82438,,,,,0.0,0.0,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
552,sh603289,,33.44,2026-03-24,2026-04-21,9.72,12.97,19,9.92,98557966.06,121588976.68,0,,False,,0,,,0,,,2026-03-24,setup_rejected,78.75,False,成交额<2.5亿,121588976.68,35.28,-11.08,0.11418,0.12668,-10.12,0.09853,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
553,sh600499,,33.4,2026-03-23,2026-04-24,14.85,19.81,22,11.92,499623355.5,412248001.26,0,,False,,0,,,0,,,2026-03-23,anchor_chain_passed,76.36,True,锚点附近链路可通过,412248001.26,44.01,-10.23,0.10104,0.10726,-7.72,0.0625,2026-03-23,2026-03-25,2026-03-26,pullback_absorption_confirm,9.06,0.0,0.01992,0.03336,1.0691,0.02659,0.01007,0.0867,36.0,0.52989,1.1339,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
554,sz000657,,33.37,2026-04-02,2026-04-20,45.55,60.75,11,-20.05,4338970450.09,2489085132.3,2,"2026-04-03,2026-04-17",False,,0,,,0,,,2026-04-02,launch_ok_no_pullback,55.94,True,启动通过但未等到回调承接,2489085132.3,71.0,-24.08,0.20862,0.18533,3.74,-0.04842,2026-04-03,2026-04-08,,no_pullback_confirm,6.87,0.0,0.04082,0.10482,1.35545,,,,,0.00128,1.4155,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
555,sh600930,,33.33,2026-03-04,2026-03-25,5.91,7.88,16,3.47,2193932111.27,399992558.36,0,,False,,0,,,0,,,2026-03-04,setup_rejected,1.03,False,setup_score<50;资金价格背离不足,399992558.36,78.35,-0.66,-0.02729,-0.07311,0.5,-0.03226,2026-03-10,2026-03-12,,no_pullback_confirm,4.05,0.0,0.04643,0.04572,0.85793,,,,,0.44934,0.9139,资金流特征不足,消息事件重估策略,需要新闻/公司研究解释
556,sz002448,,33.33,2026-03-23,2026-04-23,13.14,17.52,21,-2.41,384855896.89,329300960.4,0,,False,,0,,,0,,,2026-03-23,setup_rejected,49.94,False,setup_score<50,329300960.4,53.69,-4.25,0.04099,0.0379,-9.78,0.05491,,,,no_launch,,,,,,,,,,,,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
557,sz000065,,33.31,2026-03-20,2026-04-08,12.28,16.37,13,5.6,765454947.52,305586239.58,0,,False,,0,,,0,,,2026-03-20,setup_rejected,35.78,False,setup_score<50,305586239.58,21.69,5.34,-0.06191,-0.07442,-9.8,0.07824,2026-03-20,2026-03-24,2026-03-27,pullback_absorption_confirm,12.77,0.0,0.04606,0.05324,1.90196,-0.00306,0.05167,0.0055,22.0,0.0157,54.4349,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
558,sh601515,,33.24,2026-03-23,2026-04-02,3.76,5.01,9,-2.13,210087534.28,211070464.24,0,,False,,0,,,0,,,2026-03-23,setup_rejected,52.07,False,成交额<2.5亿,211070464.24,73.81,-10.49,0.07444,0.05658,-9.72,0.0489,2026-03-24,2026-03-26,2026-03-27,pullback_absorption_confirm,10.53,0.0,0.08087,0.08792,2.33523,0.01518,0.13183,-0.08969,50.35,0.70247,1.5368,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
559,sh601677,,33.21,2026-03-23,2026-04-23,13.97,18.61,21,6.05,646185369.13,439962532.8,0,,False,,0,,,0,,,2026-03-23,launch_ok_no_pullback,54.64,True,启动通过但未等到回调承接,439962532.8,49.92,-8.67,0.07549,0.0753,-7.87,-0.00158,2026-03-23,2026-03-25,,no_pullback_confirm,4.98,0.0,-0.0047,0.03355,0.97884,,,,,0.43431,1.1066,无标准回调承接,趋势中继策略,研究趋势中继买点
560,sh605116,,33.2,2026-03-23,2026-04-02,24.1,32.1,9,-7.7,201197021.72,137824780.72,0,,False,,0,,,0,,,2026-03-23,setup_rejected,40.13,False,成交额<2.5亿;setup_score<50,137824780.72,68.81,-3.75,0.04518,0.08747,-2.15,0.0525,2026-03-26,2026-03-30,2026-04-15,pullback_absorption_confirm,6.79,0.0,0.00668,0.02961,0.9822,-0.01787,0.0409,0.06219,44.72,0.46016,0.955,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
561,sh603042,,33.18,2026-03-09,2026-04-08,17.69,23.56,22,3.41,508915913.88,390821392.92,0,,False,,0,,,0,,,2026-03-09,setup_rejected,0.29,False,setup_score<50;前20日涨幅>12;资金价格背离不足,390821392.92,58.67,15.38,-0.14872,-0.15636,1.65,-0.00411,,,,no_launch,,,,,,,,,,,,启动前已涨过,趋势中继策略,研究二波/中继，不强塞回调策略
562,sh603808,,33.18,2026-03-23,2026-04-09,8.53,11.36,13,7.57,104032878.91,72816285.9,0,,False,,0,,,0,,,2026-03-23,setup_rejected,32.15,False,成交额<2.5亿;setup_score<50,72816285.9,67.5,-7.33,0.06115,0.06788,-2.17,-0.01383,2026-03-23,2026-03-25,2026-04-09,pullback_absorption_confirm,21.02,0.0,0.07778,0.1115,2.48893,0.05865,0.04516,0.01356,36.0,0.7216,1.3969,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
563,sz002109,,33.17,2026-03-06,2026-03-16,4.13,5.5,7,-18.6,376495091.33,425663219.8,0,,False,,0,,,0,,,2026-03-06,setup_rejected,19.32,False,setup_score<50,425663219.8,44.9,4.3,-0.02811,-0.07051,-0.68,0.04638,2026-03-11,2026-03-13,2026-03-19,pullback_absorption_confirm,11.4,0.0,0.07447,0.05999,2.16867,0.12136,0.07424,1.22893,24.48,0.06296,6.473,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
564,sh600495,,33.17,2026-03-23,2026-04-01,4.07,5.42,8,-10.68,133675583.19,98940233.76,0,,False,,0,,,0,,,2026-03-23,setup_rejected,39.39,False,成交额<2.5亿;setup_score<50,98940233.76,74.0,-9.5,0.08247,0.05298,-7.59,0.00948,2026-03-27,2026-03-31,2026-04-02,pullback_absorption_confirm,10.79,0.0,0.17113,0.2113,3.25548,-0.02684,0.03532,-0.06862,56.98,0.78424,1.6048,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
565,sh603123,,33.11,2026-03-27,2026-04-10,10.6,14.11,10,-12.23,540763753.83,188824531.6,0,,False,,0,,,0,,,2026-03-27,setup_rejected,63.77,False,成交额<2.5亿,188824531.6,52.0,-20.92,0.22221,0.20054,-4.31,0.03371,2026-04-01,2026-04-03,,no_pullback_confirm,7.36,-2.33,0.20614,0.14553,2.30876,,,,,1.03741,2.5672,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
566,sz000420,,33.1,2026-03-04,2026-03-17,4.2,5.59,10,12.01,866616117.5,309684215.03,0,,False,,0,,,0,,,2026-03-04,anchor_chain_passed,77.48,True,锚点附近链路可通过,309684215.03,25.45,-11.96,0.1103,0.08194,-9.53,0.08116,2026-03-09,2026-03-11,2026-03-24,pullback_absorption_confirm,5.8,0.0,0.01952,0.05224,1.57181,0.02647,0.0026,-0.03007,28.52,0.00024,0.424,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
567,sh600759,,33.09,2026-03-02,2026-03-05,6.83,9.09,4,-24.3,3658757999.28,269482950.08,7,"2026-04-02,2026-04-09,2026-04-10,2026-04-13,2026-04-20,2026-04-21,2026-04-23",False,,0,,,0,,,2026-03-02,setup_rejected,0.0,False,setup_score<50;前20日涨幅>12;前5日涨幅>8;资金价格背离不足,269482950.08,50.0,28.31,-0.27881,-0.30768,15.43,-0.10636,2026-03-02,2026-03-04,2026-03-17,pullback_absorption_confirm,20.94,0.0,0.2534,0.15407,2.64202,-0.02769,-0.03422,0.04245,56.53,0.0,0.0,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
568,sh600228,,32.99,2026-03-24,2026-04-13,4.91,6.53,14,9.55,40953208.22,40610581.03,0,,False,,0,,,0,,,2026-03-24,setup_rejected,46.21,False,成交额<2.5亿;setup_score<50,40610581.03,72.04,-12.54,0.08499,0.05262,-9.63,0.01127,2026-03-26,2026-03-30,2026-04-07,pullback_absorption_confirm,4.12,0.0,0.0179,0.00903,1.34357,0.03673,0.03125,0.12125,51.47,0.51699,1.0587,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
569,sh600867,,32.88,2026-03-23,2026-04-15,8.03,10.67,17,9.2,566838788.05,362962397.08,0,,False,,0,,,0,,,2026-03-23,setup_rejected,35.0,False,setup_score<50,362962397.08,48.34,-2.82,0.03754,0.01279,-5.7,0.03177,2026-03-25,2026-03-27,,no_pullback_confirm,6.08,0.0,0.00131,0.01585,0.98287,,,,,0.504,1.1721,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
570,sz002729,,32.88,2026-03-09,2026-04-13,17.03,22.63,25,-1.35,250882634.04,186585709.0,0,,False,,0,,,0,,,2026-03-09,setup_rejected,7.73,False,成交额<2.5亿;setup_score<50;资金价格背离不足,186585709.0,60.0,2.08,-0.04496,-0.04062,-2.15,-0.01245,2026-03-09,2026-03-11,2026-03-12,pullback_absorption_confirm,12.73,0.0,0.0223,0.03811,1.96032,0.0344,0.03498,-0.10335,38.0,0.04633,90.8613,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
571,sh601877,,32.82,2026-03-04,2026-03-11,31.72,42.13,6,-3.6,1601799744.22,1082406723.03,0,,False,,0,,,0,,,2026-03-04,setup_rejected,9.95,False,setup_score<50;资金价格背离不足,1082406723.03,67.58,6.0,-0.06656,-0.08763,0.94,-0.03079,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,8.6,0.0,0.01479,0.03949,0.83158,0.21601,0.11783,0.27625,34.41,0.42528,1.0344,资金流特征不足,消息事件重估策略,需要新闻/公司研究解释
572,sh600595,,32.79,2026-03-24,2026-04-15,6.71,8.91,16,-4.4,696838476.1,629301453.36,1,2026-03-11,False,,0,,,0,,,2026-03-24,anchor_chain_passed,89.6,True,锚点附近链路可通过,629301453.36,27.41,-15.5,0.15203,0.15796,-14.55,0.12188,2026-03-26,2026-03-30,2026-03-31,pullback_absorption_confirm,8.32,0.0,0.03544,0.11056,0.89619,-0.06599,-0.05991,0.07609,67.59,0.46715,1.1711,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
573,sh603557,,32.73,2026-03-04,2026-03-17,3.33,4.42,10,4.82,58936427.24,31162804.0,0,,False,,0,,,0,,,2026-03-04,setup_rejected,0.0,False,成交额<2.5亿;setup_score<50;前20日涨幅>12;资金价格背离不足,31162804.0,75.71,31.4,-0.32253,-0.31117,1.19,-0.03275,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
574,sh600699,,32.72,2026-03-24,2026-04-23,22.68,30.1,20,5.52,927030459.16,548650972.64,0,,False,,0,,,0,,,2026-03-24,anchor_chain_passed,63.47,True,锚点附近链路可通过,548650972.64,73.02,-16.89,0.13674,0.103,-7.42,0.03878,2026-03-26,2026-03-30,2026-04-01,pullback_absorption_confirm,5.19,0.0,0.06087,0.10538,0.9889,-0.04737,-0.02666,0.05574,54.43,0.46363,1.0694,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
575,sh600769,,32.71,2026-03-24,2026-04-23,11.71,15.54,20,16.85,202260064.96,122139809.97,0,,False,,0,,,0,,,2026-03-24,setup_rejected,74.74,False,成交额<2.5亿,122139809.97,27.31,-9.33,0.09059,0.08638,-15.96,0.12727,2026-03-25,2026-03-27,2026-04-09,pullback_absorption_confirm,8.28,-1.83,0.13096,0.1059,2.3614,0.03499,-0.00659,-0.12173,52.0,0.70665,1.4568,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
576,sz002194,,32.69,2026-03-24,2026-04-23,9.79,12.99,20,-9.55,214278737.12,330249140.89,0,,False,,0,,,0,,,2026-03-24,setup_ok_no_launch,70.97,True,候选通过但未找到启动3日,330249140.89,50.0,-18.82,0.16508,0.15048,-13.32,0.01634,,,,no_launch,,,,,,,,,,,,启动识别缺失,资金流回调稳健策略,优化启动识别
577,sh603328,,32.65,2026-03-23,2026-04-23,10.72,14.22,21,5.66,389839391.86,389125583.66,0,,False,,0,,,0,,,2026-03-23,setup_rejected,48.1,False,setup_score<50,389125583.66,34.07,-3.1,0.02978,0.01939,-8.13,0.05846,,,,no_launch,,,,,,,,,,,,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
578,sh603332,,32.61,2026-03-24,2026-04-23,11.5,15.25,20,6.83,114026401.32,128652202.37,0,,False,,0,,,0,,,2026-03-24,setup_rejected,74.32,False,成交额<2.5亿,128652202.37,65.08,-15.22,0.1484,0.14206,-19.3,0.18134,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
